,Element,Year,Value,Country,PopTotal,ValuePerCapita
1244,Residuals,2015,0,Argentina,43075.416,0.0
1245,Food supply,2015,10718,Armenia,2925.559,3.6635733546990505
1246,Residuals,2015,0,Armenia,2925.559,0.0
1247,Food supply,2015,20344,Azerbaijan,9622.741,2.114158533415791
1248,Residuals,2015,0,Azerbaijan,9622.741,0.0
1249,Food supply,2015,8981,Bahamas,374.2,24.00053447354356
1250,Loss,2015,812,Bahamas,374.2,2.169962586851951
1251,Other uses (non-food),2015,0,Bahamas,374.2,0.0
1252,Residuals,2015,0,Bahamas,374.2,0.0
1253,Tourist consumption,2015,1267,Bahamas,374.2,3.385889898450027
1254,Food supply,2015,699684,Bangladesh,156256.28699999998,4.477797427760459
1255,Loss,2015,77743,Bangladesh,156256.28699999998,0.4975351807764382
1256,Residuals,2015,0,Bangladesh,156256.28699999998,0.0
1257,Food supply,2015,3466,Barbados,285.327,12.147465890013914
1258,Loss,2015,83,Barbados,285.327,0.29089430723345494
1259,Other uses (non-food),2015,0,Barbados,285.327,0.0
1260,Residuals,2015,0,Barbados,285.327,0.0
1261,Tourist consumption,2015,617,Barbados,285.327,2.162431175458334
1262,Food supply,2015,18468,Benin,10575.962,1.7462241259944014
1263,Loss,2015,1672,Benin,10575.962,0.15809436531636556
1264,Residuals,2015,0,Benin,10575.962,0.0
1265,Food supply,2015,36096,Bosnia and Herzegovina,3429.362,10.52557297829742
1266,Loss,2015,4011,Bosnia and Herzegovina,3429.362,1.1696053085092795
1267,Residuals,2015,0,Bosnia and Herzegovina,3429.362,0.0
1268,Food supply,2015,9266,Cabo Verde,524.74,17.658268856957733
1269,Loss,2015,863,Cabo Verde,524.74,1.6446240042687807
1270,Residuals,2015,0,Cabo Verde,524.74,0.0
1271,Tourist consumption,2015,172,Cabo Verde,524.74,0.32778137744406755
1272,Food supply,2015,132001,Central African Republic,4493.170999999999,29.378138512867643
1273,Loss,2015,0,Central African Republic,4493.170999999999,0.0
1274,Residuals,2015,0,Central African Republic,4493.170999999999,0.0
1275,Food supply,2015,1180,Chad,14110.971000000001,0.08362287754683925
1276,Residuals,2015,0,Chad,14110.971000000001,0.0
1277,Food supply,2015,3784,"China, Macao SAR",602.0930000000001,6.284743386818979
1278,Residuals,2015,0,"China, Macao SAR",602.0930000000001,0.0
1279,Food supply,2015,42524,Comoros,777.435,54.69782039656049
1280,Loss,2015,3879,Comoros,777.435,4.989484651449961
1281,Residuals,2015,0,Comoros,777.435,0.0
1282,Tourist consumption,2015,-76,Comoros,777.435,-0.09775736878324233
1283,Food supply,2015,1311,Djibouti,913.998,1.434357624414933
1284,Loss,2015,69,Djibouti,913.998,0.07549250654815437
1285,Residuals,2015,0,Djibouti,913.998,0.0
1286,Food supply,2015,1262363,Egypt,92442.549,13.655648980427832
1287,Loss,2015,110060,Egypt,92442.549,1.1905772957428944
1288,Residuals,2015,0,Egypt,92442.549,0.0
1289,Tourist consumption,2015,2395,Egypt,92442.549,0.0259079831301493
1290,Food supply,2015,186,French Polynesia,273.119,0.6810218256510897
1291,Loss,2015,17,French Polynesia,273.119,0.062243930301443685
1292,Residuals,2015,0,French Polynesia,273.119,0.0
1293,Tourist consumption,2015,6,French Polynesia,273.119,0.021968445988744832
1294,Food supply,2015,0,Gambia,2085.86,0.0
1295,Residuals,2015,0,Gambia,2085.86,0.0
1296,Food supply,2015,169977,Guinea,11432.096000000001,14.868402084797047
1297,Loss,2015,51732,Guinea,11432.096000000001,4.525154442369972
1298,Residuals,2015,0,Guinea,11432.096000000001,0.0
1299,Food supply,2015,7402,Guinea-Bissau,1737.207,4.260862407300914
1300,Loss,2015,677,Guinea-Bissau,1737.207,0.38970600509898934
1301,Residuals,2015,0,Guinea-Bissau,1737.207,0.0
1302,Food supply,2015,10069,Guyana,767.433,13.120363601773706
1303,Loss,2015,1777,Guyana,767.433,2.3155115821185692
1304,Residuals,2015,0,Guyana,767.433,0.0
1305,Food supply,2015,208715,Haiti,10695.54,19.514208726254118
1306,Loss,2015,69572,Haiti,10695.54,6.504767407723219
1307,Residuals,2015,0,Haiti,10695.54,0.0
1308,Food supply,2015,709463,Iran (Islamic Republic of),78492.208,9.038642408938223
1309,Loss,2015,10880,Iran (Islamic Republic of),78492.208,0.13861248494882447
1310,Residuals,2015,0,Iran (Islamic Republic of),78492.208,0.0
1311,Food supply,2015,78762,Iraq,35572.269,2.214140458681452
1312,Loss,2015,8751,Iraq,35572.269,0.24600623592495605
1313,Residuals,2015,0,Iraq,35572.269,0.0
1314,Food supply,2015,106450,Israel,7978.496,13.342113601360456
1315,Loss,2015,2797,Israel,7978.496,0.35056732496951803
1316,Other uses (non-food),2015,4305,Israel,7978.496,0.5395753786177244
1317,Processed,2015,456,Israel,7978.496,0.05715362895463005
1318,Residuals,2015,0,Israel,7978.496,0.0
1319,Food supply,2015,796051,Japan,127985.13900000001,6.219870574192211
1320,Loss,2015,163047,Japan,127985.13900000001,1.2739525953868753
1321,Residuals,2015,0,Japan,127985.13900000001,0.0
1322,Food supply,2015,6328,Kiribati,110.927,57.04652609373732
1323,Loss,2015,638,Kiribati,110.927,5.751530285683377
1324,Other uses (non-food),2015,0,Kiribati,110.927,0.0
1325,Residuals,2015,0,Kiribati,110.927,0.0
1326,Tourist consumption,2015,706,Kiribati,110.927,6.364546052809505
1327,Food supply,2015,124690,Liberia,4472.229,27.880951534458543
1328,Loss,2015,11397,Liberia,4472.229,2.54839365336614
1329,Residuals,2015,0,Liberia,4472.229,0.0
1330,Food supply,2015,388053,Malawi,16745.305,23.173838876031223
1331,Loss,2015,38622,Malawi,16745.305,2.306437535774953
1332,Residuals,2015,0,Malawi,16745.305,0.0
1333,Food supply,2015,1387,Maldives,454.914,3.0489279292349765
1334,Loss,2015,167,Maldives,454.914,0.36710235341185365
1335,Other uses (non-food),2015,0,Maldives,454.914,0.0
1336,Residuals,2015,0,Maldives,454.914,0.0
1337,Tourist consumption,2015,115,Maldives,454.914,0.25279503378660584
1338,Food supply,2015,144280,Mali,17438.772,8.273518341773148
1339,Loss,2015,12845,Mali,17438.772,0.7365770938458281
1340,Residuals,2015,0,Mali,17438.772,0.0
1341,Food supply,2015,5939,Malta,433.559,13.698250987754838
1342,Loss,2015,323,Malta,433.559,0.7449966440553649
1343,Other uses (non-food),2015,0,Malta,433.559,0.0
1344,Residuals,2015,0,Malta,433.559,0.0
1345,Tourist consumption,2015,194,Malta,433.559,0.4474592846648322
1346,Food supply,2015,6828,Mauritania,4046.304,1.6874658948017747
1347,Residuals,2015,0,Mauritania,4046.304,0.0
1348,Food supply,2015,7135,Mauritius,1259.4569999999999,5.665139818191491
1349,Loss,2015,240,Mauritius,1259.4569999999999,0.19055831203447202
1350,Other uses (non-food),2015,374,Mauritius,1259.4569999999999,0.2969533695870522
1351,Residuals,2015,0,Mauritius,1259.4569999999999,0.0
1352,Tourist consumption,2015,216,Mauritius,1259.4569999999999,0.17150248083102482
1353,Food supply,2015,2045,Mongolia,2998.433,0.6820229099666393
1354,Residuals,2015,0,Mongolia,2998.433,0.0
1355,Food supply,2015,10057,Montenegro,626.957,16.040972506886437
1356,Residuals,2015,0,Montenegro,626.957,0.0
1357,Food supply,2015,322560,Morocco,34663.608,9.305436410427905
1358,Loss,2015,28051,Morocco,34663.608,0.8092348609527318
1359,Residuals,2015,0,Morocco,34663.608,0.0
1360,Food supply,2015,1546,Niger,20001.663,0.07729357303940178
1361,Residuals,2015,0,Niger,20001.663,0.0
1362,Food supply,2015,13262,Oman,4267.340999999999,3.107790073490729
1363,Loss,2015,3316,Oman,4267.340999999999,0.7770646873544909
1364,Residuals,2015,0,Oman,4267.340999999999,0.0
1365,Food supply,2015,7375,Republic of Moldova,4070.705,1.8117254873541562
1366,Processed,2015,2818,Republic of Moldova,4070.705,0.692263379439188
1367,Residuals,2015,0,Republic of Moldova,4070.705,0.0
1368,Food supply,2015,7,Saint Kitts and Nevis,51.20399999999999,0.1367080696820561
1369,Residuals,2015,0,Saint Kitts and Nevis,51.20399999999999,0.0
1370,Tourist consumption,2015,0,Saint Kitts and Nevis,51.20399999999999,0.0
1371,Food supply,2015,5846,Sao Tome and Principe,199.43900000000002,29.312220779285894
1372,Loss,2015,1100,Sao Tome and Principe,199.43900000000002,5.515470895862895
1373,Residuals,2015,0,Sao Tome and Principe,199.43900000000002,0.0
1374,Tourist consumption,2015,-146,Sao Tome and Principe,199.43900000000002,-0.7320534098145297
1375,Food supply,2015,34883,Senegal,14578.45,2.392778381789559
1376,Loss,2015,3057,Senegal,14578.45,0.20969307436661647
1377,Residuals,2015,0,Senegal,14578.45,0.0
1378,Food supply,2015,287,Solomon Islands,603.133,0.4758486105054772
1379,Loss,2015,26,Solomon Islands,603.133,0.04310823649178539
1380,Residuals,2015,0,Solomon Islands,603.133,0.0
1381,Tourist consumption,2015,0,Solomon Islands,603.133,0.0
1382,Food supply,2015,710000,Sudan,38902.948,18.25054492014333
1383,Loss,2015,77975,Sudan,38902.948,2.004346817110107
1384,Residuals,2015,122025,Sudan,38902.948,3.1366517519443518
1385,Food supply,2015,1169,Tajikistan,8454.019,0.1382774275761623
1386,Residuals,2015,0,Tajikistan,8454.019,0.0
1387,Food supply,2015,477,Timor-Leste,1196.2939999999999,0.3987314155216026
1388,Loss,2015,44,Timor-Leste,1196.2939999999999,0.036780256358386824
1389,Residuals,2015,0,Timor-Leste,1196.2939999999999,0.0
1390,Food supply,2015,19696,Togo,7323.161999999999,2.689548585706557
1391,Loss,2015,4924,Togo,7323.161999999999,0.6723871464266392
1392,Residuals,2015,0,Togo,7323.161999999999,0.0
1393,Food supply,2015,43826,Uruguay,3412.013,12.844616946066736
1394,Loss,2015,7734,Uruguay,3412.013,2.266697108129424
1395,Residuals,2015,0,Uruguay,3412.013,0.0
1396,Food supply,2015,2640,Uzbekistan,30929.556,0.0853552504924416
1397,Residuals,2015,0,Uzbekistan,30929.556,0.0
1398,Food supply,2015,14220,Vanuatu,271.128,52.447552447552454
1399,Loss,2015,490,Vanuatu,271.128,1.8072644654923138
1400,Other uses (non-food),2015,0,Vanuatu,271.128,0.0
1401,Residuals,2015,0,Vanuatu,271.128,0.0
1402,Tourist consumption,2015,1634,Vanuatu,271.128,6.026673748192736
1403,Export Quantity,2016,11,Angola,28842.482000000004,0.00038138187968705326
1404,Food supply,2016,1088956,Angola,28842.482000000004,37.755280561499525
1405,Loss,2016,770338,Angola,28842.482000000004,26.70845040312411
1406,Processed,2016,1859294,Angola,28842.482000000004,64.46373096462364
1407,Residuals,2016,0,Angola,28842.482000000004,0.0
1408,Export Quantity,2016,138,Australia,24262.71,0.005687740569787959
1409,Food supply,2016,319006,Australia,24262.71,13.147995421780998
1410,Loss,2016,7092,Australia,24262.71,0.29230040667345075
1411,Processed,2016,28356,Australia,24262.71,1.1687070405572997
1412,Residuals,2016,0,Australia,24262.71,0.0
1413,Export Quantity,2016,16753,Austria,8747.306,1.9152182397643343
1414,Food supply,2016,103257,Austria,8747.306,11.804434416722131
1415,Loss,2016,6316,Austria,8747.306,0.7220508805796892
1416,Residuals,2016,0,Austria,8747.306,0.0
1417,Export Quantity,2016,105,Azerbaijan,9736.041,0.010784671099885467
1418,Food supply,2016,21107,Azerbaijan,9736.041,2.1679243133836437
1419,Residuals,2016,0,Azerbaijan,9736.041,0.0
1420,Export Quantity,2016,52,Bangladesh,157977.15099999998,0.0003291615253904662
1421,Food supply,2016,718283,Bangladesh,157977.15099999998,4.54675246042385
1422,Loss,2016,79815,Bangladesh,157977.15099999998,0.5052312913276934
1423,Residuals,2016,0,Bangladesh,157977.15099999998,0.0
1424,Export Quantity,2016,33,Belarus,9445.638,0.0034936761286003125
1425,Food supply,2016,63088,Belarus,9445.638,6.679061806095046
1426,Loss,2016,1288,Belarus,9445.638,0.13635923798900612
1427,Residuals,2016,0,Belarus,9445.638,0.0
1428,Export Quantity,2016,1129990,Belgium,11354.407,99.51994850986054
1429,Food supply,2016,151746,Belgium,11354.407,13.364502435045706
1430,Processed,2016,0,Belgium,11354.407,0.0
1431,Residuals,2016,0,Belgium,11354.407,0.0
1432,Export Quantity,2016,70665,Belize,368.399,191.81648158654068
1433,Food supply,2016,0,Belize,368.399,0.0
1434,Loss,2016,756,Belize,368.399,2.052122834209648
1435,Residuals,2016,-1025,Belize,368.399,-2.78230939823398
1436,Tourist consumption,2016,224,Belize,368.399,0.6080363953213771
1437,Export Quantity,2016,119493,Bolivia (Plurinational State of),11031.822,10.831664977915706
1438,Feed,2016,36698,Bolivia (Plurinational State of),11031.822,3.326558387182099
1439,Food supply,2016,98452,Bolivia (Plurinational State of),11031.822,8.924364443153634
1440,Loss,2016,44937,Bolivia (Plurinational State of),11031.822,4.07339784851496
1441,Residuals,2016,0,Bolivia (Plurinational State of),11031.822,0.0
1442,Export Quantity,2016,0,Botswana,2159.925,0.0
1443,Food supply,2016,2054,Botswana,2159.925,0.9509589453337499
1444,Residuals,2016,0,Botswana,2159.925,0.0
1445,Tourist consumption,2016,-1,Botswana,2159.925,-0.00046297903862402626
1446,Export Quantity,2016,63567,Brazil,206163.056,0.308333613370574
1447,Food supply,2016,5567894,Brazil,206163.056,27.00723450665186
1448,Loss,2016,993787,Brazil,206163.056,4.82039323282053
1449,Processed,2016,0,Brazil,206163.056,0.0
1450,Residuals,2016,0,Brazil,206163.056,0.0
1451,Export Quantity,2016,2138,Bulgaria,7151.948,0.29893953367669895
1452,Food supply,2016,31412,Bulgaria,7151.948,4.392090099089087
1453,Loss,2016,1766,Bulgaria,7151.948,0.2469257326815016
1454,Processed,2016,0,Bulgaria,7151.948,0.0
1455,Residuals,2016,0,Bulgaria,7151.948,0.0
1456,Export Quantity,2016,1,Burkina Faso,18646.35,5.362979886143937e-05
1457,Food supply,2016,189,Burkina Faso,18646.35,0.010136031984812041
1458,Residuals,2016,0,Burkina Faso,18646.35,0.0
1459,Export Quantity,2016,1,Cambodia,15766.29,6.342646240808712e-05
1460,Food supply,2016,112790,Cambodia,15766.29,7.1538706950081465
1461,Loss,2016,13023,Cambodia,15766.29,0.8260028199405186
1462,Processed,2016,17262,Cambodia,15766.29,1.0948675940883998
1463,Residuals,2016,0,Cambodia,15766.29,0.0
1464,Tourist consumption,2016,775,Cambodia,15766.29,0.049155508366267524
1465,Export Quantity,2016,295162,Cameroon,23926.549,12.336171004017338
1466,Food supply,2016,757393,Cameroon,23926.549,31.654920231078876
1467,Loss,2016,99455,Cameroon,23926.549,4.156679678293765
1468,Other uses (non-food),2016,35538,Cameroon,23926.549,1.485295685558331
1469,Residuals,2016,0,Cameroon,23926.549,0.0
1470,Export Quantity,2016,35,Canada,36382.942,0.0009619892750839115
1471,Food supply,2016,558438,Canada,36382.942,15.348896194265983
1472,Loss,2016,11397,Canada,36382.942,0.31325119337518115
1473,Residuals,2016,0,Canada,36382.942,0.0
1474,Export Quantity,2016,1,Chile,18209.072,5.491768059349757e-05
1475,Food supply,2016,194680,Chile,18209.072,10.691374057942108
1476,Loss,2016,12426,Chile,18209.072,0.6824070990548008
1477,Residuals,2016,0,Chile,18209.072,0.0
1478,Export Quantity,2016,2562,"China, Hong Kong SAR",7243.541,0.35369441547994274
1479,Food supply,2016,56139,"China, Hong Kong SAR",7243.541,7.750214984632516
1480,Loss,2016,5972,"China, Hong Kong SAR",7243.541,0.8244586452951671
1481,Other uses (non-food),2016,0,"China, Hong Kong SAR",7243.541,0.0
1482,Residuals,2016,0,"China, Hong Kong SAR",7243.541,0.0
1483,Tourist consumption,2016,1687,"China, Hong Kong SAR",7243.541,0.2328971424335142
1484,Export Quantity,2016,1841918,Colombia,48175.047999999995,38.23385915463956
1485,Feed,2016,196000,Colombia,48175.047999999995,4.068496205753651
1486,Food supply,2016,1584960,Colombia,48175.047999999995,32.900019113629114
1487,Loss,2016,73936,Colombia,48175.047999999995,1.5347364054520507
1488,Residuals,2016,0,Colombia,48175.047999999995,0.0
1489,Export Quantity,2016,2365000,Costa Rica,4899.335999999999,482.7184745034838
1490,Feed,2016,234039,Costa Rica,4899.335999999999,47.769534483856596
1491,Food supply,2016,1402,Costa Rica,4899.335999999999,0.28616122674582845
1492,Loss,2016,65797,Costa Rica,4899.335999999999,13.429779055774091
1493,Processed,2016,1647,Costa Rica,4899.335999999999,0.33616800317430773
1494,Residuals,2016,0,Costa Rica,4899.335999999999,0.0
1495,Tourist consumption,2016,16,Costa Rica,4899.335999999999,0.003265748664717015
1496,Export Quantity,2016,1458,Croatia,4208.611,0.34643258785380737
1497,Food supply,2016,54558,Croatia,4208.611,12.96342189857889
1498,Loss,2016,2948,Croatia,4208.611,0.7004686344259424
1499,Residuals,2016,0,Croatia,4208.611,0.0
1500,Export Quantity,2016,346,Cyprus,1170.1889999999999,0.2956787322389802
1501,Food supply,2016,10212,Cyprus,1170.1889999999999,8.726795415099613
1502,Loss,2016,1282,Cyprus,1170.1889999999999,1.0955495223421174
1503,Other uses (non-food),2016,376,Cyprus,1170.1889999999999,0.32131561653715773
1504,Residuals,2016,0,Cyprus,1170.1889999999999,0.0
1505,Tourist consumption,2016,603,Cyprus,1170.1889999999999,0.5153013743933673
1506,Export Quantity,2016,61442,Czechia,10618.868,5.786115808201025
1507,Food supply,2016,118225,Czechia,10618.868,11.13348428476557
1508,Loss,2016,12833,Czechia,10618.868,1.2085092309274397
1509,Residuals,2016,0,Czechia,10618.868,0.0
1510,Export Quantity,2016,363932,Côte d'Ivoire,23822.726000000002,15.276673206920147
1511,Food supply,2016,0,Côte d'Ivoire,23822.726000000002,0.0
1512,Loss,2016,31450,Côte d'Ivoire,23822.726000000002,1.3201679774178654
1513,Processed,2016,1032,Côte d'Ivoire,23822.726000000002,0.04331997941797257
1514,Residuals,2016,-20890,Côte d'Ivoire,23822.726000000002,-0.8768937694200066
1515,Export Quantity,2016,7014,Denmark,5711.346,1.2280817866751552
1516,Food supply,2016,67463,Denmark,5711.346,11.81210173573795
1517,Loss,2016,3920,Denmark,5711.346,0.6863530943493881
1518,Residuals,2016,0,Denmark,5711.346,0.0
1519,Export Quantity,2016,520,Dominica,71.307,7.2924116846873375
1520,Feed,2016,2151,Dominica,71.307,30.16534141108166
1521,Food supply,2016,4775,Dominica,71.307,66.96397268150392
1522,Loss,2016,12356,Dominica,71.307,173.27892072307066
1523,Other uses (non-food),2016,0,Dominica,71.307,0.0
1524,Residuals,2016,0,Dominica,71.307,0.0
1525,Tourist consumption,2016,5782,Dominica,71.307,81.08600838627343
1526,Export Quantity,2016,382697,Dominican Republic,10397.738000000001,36.80579372167292
1527,Food supply,2016,416481,Dominican Republic,10397.738000000001,40.05496195422504
1528,Loss,2016,95489,Dominican Republic,10397.738000000001,9.183632055356654
1529,Processed,2016,239715,Dominican Republic,10397.738000000001,23.05453359182545
1530,Residuals,2016,0,Dominican Republic,10397.738000000001,0.0
1531,Tourist consumption,2016,5802,Dominican Republic,10397.738000000001,0.558005981685632
1532,Export Quantity,2016,5974366,Ecuador,16491.116,362.27784705413507
1533,Food supply,2016,352603,Ecuador,16491.116,21.381391047155326
1534,Loss,2016,34656,Ecuador,16491.116,2.1014951322881967
1535,Processed,2016,168051,Ecuador,16491.116,10.190395847073054
1536,Residuals,2016,0,Ecuador,16491.116,0.0
1537,Export Quantity,2016,0,El Salvador,6356.137,0.0
1538,Feed,2016,4047,El Salvador,6356.137,0.6367074844359082
1539,Food supply,2016,64615,El Salvador,6356.137,10.165765778805586
